Client ID,Last purchased date,Item name,last_purchase_stage,Purchased product category,Purchased product subcategory,Purchased coach,Item Total,acquisition_date
100001256,2024-11-04,10 Lesson Pack (Jasper  Park),lesson,lesson,10 lesson,Jasper Park,0.0,2024-11-04
100001256,2024-11-04,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-04
100001256,2025-07-16,10 Lesson Pack (Jasper  Park),lesson,lesson,10 lesson,Jasper Park,981.0,2024-11-04
100001257,2024-11-04,10 Lesson Pack (Paul Finch),lesson,lesson,10 lesson,Paul Finch,0.0,2024-11-04
100001257,2024-11-04,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-11-04
100001257,2025-01-14,10 Lesson Pack (Paul Finch),lesson,lesson,10 lesson,Paul Finch,981.0,2024-11-04
100001257,2025-03-12,Golfzon 18 Holes - 2 Pax,play,play,Golfzon,others,130.8,2024-11-04
100001257,2025-05-13,Golfzon 18 Holes - 3 Pax,play,play,Golfzon,others,196.2,2024-11-04
100001258,2024-11-04,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-04
100001259,2024-11-04,10 Lesson Pack (Paul Finch),lesson,lesson,10 lesson,Paul Finch,0.0,2024-11-04
100001259,2024-11-04,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-04
100001260,2024-11-04,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-04
100001262,2024-11-04,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-04
100001262,2025-04-04,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-11-04
100001263,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001264,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001264,2025-05-16,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-11-05
100001265,2024-11-05,20 Lesson Pack (Jasper Park),lesson,lesson,20 lesson,Jasper Park,0.0,2024-11-05
100001265,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001265,2025-02-03,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-11-05
100001266,2024-11-05,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,0.0,2024-11-05
100001266,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001267,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001268,2024-11-05,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,0.0,2024-11-05
100001268,2024-11-05,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-11-05
100001268,2025-02-18,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,981.0,2024-11-05
100001268,2025-02-18,10 Practice Credits,practice,practice,10 practice,others,156.96,2024-11-05
100001268,2025-04-26,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-11-05
100001269,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001270,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001270,2024-11-05,20 Lesson Pack (Jiali Khee.),lesson,lesson,20 lesson,Jiali Khee,0.0,2024-11-05
100001271,2024-11-05,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,0.0,2024-11-05
100001271,2024-11-05,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-11-05
100001271,2025-04-17,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,981.0,2024-11-05
100001271,2025-04-17,25 Practice Credits,practice,practice,25 practice,others,367.87,2024-11-05
100001272,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001272,2025-01-12,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-11-05
100001273,2024-11-05,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-11-05
100001273,2025-06-09,50 Practice Credits,practice,practice,50 practice,others,763.0,2024-11-05
100001274,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001274,2025-03-10,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-11-05
100001275,2024-11-05,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-11-05
100001276,2024-11-05,10 Lesson Pack ( Aiko H),lesson,lesson,10 lesson,Aiko H,0.0,2024-11-05
100001276,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001276,2025-01-16,10 Lesson Pack ( Aiko H),lesson,lesson,10 lesson,Aiko H,981.0,2024-11-05
100001276,2025-01-16,25 Practice Credits,practice,practice,25 practice,others,367.87,2024-11-05
100001276,2025-07-29,50 Practice Credits,practice,practice,50 practice,others,763.0,2024-11-05
100001277,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001277,2025-02-10,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-11-05
100001277,2025-03-25,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-11-05
100001277,2025-06-23,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-11-05
100001278,2024-11-05,10 Lesson Pack  (Chun Leekyung),lesson,lesson,10 lesson,Chun Leekyung,0.0,2024-11-05
100001278,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001279,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001280,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001280,2025-02-11,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-11-05
100001281,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001281,2025-01-23,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-11-05
100001281,2025-02-15,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-11-05
100001281,2025-04-22,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-11-05
100001281,2025-06-10,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-11-05
100001282,2024-10-25,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-10-25
100001282,2024-11-05,20 Lesson Pack  (Joey Poh),lesson,lesson,20 lesson,Joey Poh,0.0,2024-10-25
100001282,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-10-25
100001282,2025-02-20,10 Practice Credits,practice,practice,10 practice,others,148.24,2024-10-25
100001282,2025-02-20,20 Lesson Pack  (Joey Poh),lesson,lesson,20 lesson,Joey Poh,1853.0,2024-10-25
100001283,2024-11-05,20 Lesson Pack ( Aiko H),lesson,lesson,20 lesson,Aiko H,0.0,2024-11-05
100001283,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001284,2024-11-05,10 Lesson Pack (Kim On You),lesson,lesson,10 lesson,Kim On You,0.0,2024-11-05
100001285,2024-11-05,10 Lesson Pack ( Aiko H),lesson,lesson,10 lesson,Aiko H,0.0,2024-11-05
100001285,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001286,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001287,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001288,2024-11-05,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,0.0,2024-11-05
100001288,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001288,2025-01-12,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-11-05
100001288,2025-01-30,Golfzon 9 Holes - 2 Pax,play,play,Golfzon,others,87.2,2024-11-05
100001288,2025-03-04,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-11-05
100001288,2025-04-20,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2024-11-05
100001288,2025-04-21,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2024-11-05
100001289,2024-11-05,20 Lesson Pack ( Aiko H),lesson,lesson,20 lesson,Aiko H,0.0,2024-11-05
100001289,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001289,2025-06-15,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2024-11-05
100001289,2025-06-15,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2024-11-05
100001290,2024-11-05,20 Lesson Pack (Chun Leekyung),lesson,lesson,20 lesson,Chun Leekyung,0.0,2024-11-05
100001290,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001290,2025-01-25,20 Lesson Pack (Chun Leekyung),lesson,lesson,20 lesson,Chun Leekyung,0.0,2024-11-05
100001290,2025-01-25,20 Lesson Pack (Kim On You),lesson,lesson,20 lesson,Kim On You,0.0,2024-11-05
100001290,2025-07-31,20 Lesson Pack (Jasper Park),lesson,lesson,20 lesson,Jasper Park,0.0,2024-11-05
100001290,2025-07-31,20 Lesson Pack (Kim On You),lesson,lesson,20 lesson,Kim On You,0.0,2024-11-05
100001291,2024-11-05,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-11-05
100001292,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001292,2025-08-22,60 Mins Practise,practice,practice,60 mins practice,others,43.6,2024-11-05
100001293,2024-11-05,10 Lesson Pack (Paul Finch),lesson,lesson,10 lesson,Paul Finch,0.0,2024-11-05
100001293,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001294,2024-11-05,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-11-05
100001295,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001296,2024-11-05,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,0.0,2024-11-05
100001296,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001296,2025-02-23,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-11-05
100001297,2024-11-05,20 Lesson Pack (Jiali Khee.),lesson,lesson,20 lesson,Jiali Khee,0.0,2024-11-05
100001297,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001297,2024-12-09,100 Practice Credits,practice,practice,100 practice,others,0.0,2024-11-05
100001297,2024-12-09,50 Lesson Pack  (Jiali Khee),lesson,lesson,50 lesson,Jiali Khee,0.0,2024-11-05
100001298,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001299,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001300,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001302,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001303,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001304,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001304,2025-05-28,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-11-05
100001305,2024-11-05,10 Lesson Pack ( Aiko H),lesson,lesson,10 lesson,Aiko H,0.0,2024-11-05
100001305,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001307,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001308,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001309,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001310,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001311,2024-11-05,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,0.0,2024-11-05
100001311,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001312,2024-11-05,10 Lesson Pack ( Aiko H),lesson,lesson,10 lesson,Aiko H,0.0,2024-11-05
100001312,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001313,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001313,2024-12-09,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001313,2025-03-18,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,981.0,2024-11-05
100001313,2025-04-15,30 Mins Practice Credit,practice,practice,30 mins practice,others,21.8,2024-11-05
100001313,2025-06-10,10 Lesson Pack  (Johnson Poh),lesson,lesson,10 lesson,Johnson Poh,981.0,2024-11-05
100001313,2025-06-10,10 Practice Credits,practice,practice,10 practice,others,156.96,2024-11-05
100001314,2024-11-05,20 Lesson Pack (Jasper Park),lesson,lesson,20 lesson,Jasper Park,0.0,2024-11-05
100001314,2024-11-05,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-11-05
100001315,2024-11-05,100 Practice Credits,practice,practice,100 practice,others,0.0,2024-11-05
100001315,2024-11-05,20 Lesson Pack  (Joey Poh),lesson,lesson,20 lesson,Joey Poh,0.0,2024-11-05
100001316,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001317,2024-11-05,100 Practice Credits,practice,practice,100 practice,others,0.0,2024-11-05
100001318,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001319,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001319,2024-12-27,20 Lesson Pack (Kim On You),lesson,lesson,20 lesson,Kim On You,0.0,2024-11-05
100001320,2024-11-05,20 Lesson Pack  (Joey Poh),lesson,lesson,20 lesson,Joey Poh,0.0,2024-11-05
100001320,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001321,2024-11-05,20 Lesson Pack  (Joey Poh),lesson,lesson,20 lesson,Joey Poh,0.0,2024-11-05
100001321,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001323,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001323,2025-03-08,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-11-05
100001324,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001326,2024-11-05,10 Lesson Pack (Paul Finch),lesson,lesson,10 lesson,Paul Finch,0.0,2024-11-05
100001326,2025-03-27,20 Lesson Pack (Paul Finch),lesson,lesson,20 lesson,Paul Finch,1853.0,2024-11-05
100001327,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001328,2024-11-05,20 Lesson Pack (Jiali Khee.),lesson,lesson,20 lesson,Jiali Khee,0.0,2024-11-05
100001328,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001328,2025-02-03,20 Lesson Pack (Jiali Khee.),lesson,lesson,20 lesson,Jiali Khee,1667.7,2024-11-05
100001328,2025-05-21,20 Lesson Pack (Jiali Khee.),lesson,lesson,20 lesson,Jiali Khee,1667.7,2024-11-05
100001328,2025-05-21,25 Practice Credits,practice,practice,25 practice,others,347.44,2024-11-05
100001329,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001330,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001330,2025-01-15,10 Lesson Pack (Joey Poh.),lesson,lesson,10 lesson,Joey Poh,0.0,2024-11-05
100001331,2024-11-05,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-11-05
100001332,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001333,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001333,2025-07-11,25 Practice Credits,practice,practice,25 practice,others,408.75,2024-11-05
100001334,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001334,2025-04-18,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-11-05
100001335,2024-11-20,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-20
100001335,2025-01-12,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-11-20
100001335,2025-04-04,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-11-20
100001336,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001337,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001337,2025-08-21,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-11-05
100001338,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001338,2025-02-15,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-11-05
100001339,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001340,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001340,2024-12-20,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001341,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001341,2025-03-31,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-11-05
100001342,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001343,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001344,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001345,2024-11-05,10 Lesson Pack (Paul Finch),lesson,lesson,10 lesson,Paul Finch,0.0,2024-11-05
100001345,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001346,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001346,2024-11-05,50 Lesson Pack  (Johnson Poh),lesson,lesson,50 lesson,Johnson Poh,0.0,2024-11-05
100001347,2024-11-05,10 Lesson Pack (Jasper  Park),lesson,lesson,10 lesson,Jasper Park,0.0,2024-11-05
100001347,2024-11-05,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-11-05
100001348,2024-11-05,10 Semi Private (1:2 Lesson) w/ Johnson Poh,lesson,lesson,10 group lesson,Johnson Poh,0.0,2024-11-05
100001348,2024-11-05,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-11-05
100001348,2025-03-22,Golfzon 9 Holes - 2 Pax,play,play,Golfzon,others,87.2,2024-11-05
100001349,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001350,2024-11-05,20 Lesson Pack (Paul Finch),lesson,lesson,20 lesson,Paul Finch,0.0,2024-11-05
100001350,2024-11-05,50 Practice Credits,practice,practice,50 practice,others,0.0,2024-11-05
100001351,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001352,2024-11-05,10 Lesson Pack (Jiali Khee.),lesson,lesson,10 lesson,Jiali Khee,0.0,2024-11-05
100001352,2024-11-05,25 Practice Credits,practice,practice,25 practice,others,0.0,2024-11-05
100001352,2025-02-21,10 Lesson Pack (Jiali Khee.),lesson,lesson,10 lesson,Jiali Khee,981.0,2024-11-05
100001352,2025-02-21,10 Practice Credits,practice,practice,10 practice,others,156.96,2024-11-05
100001353,2024-11-05,10 Practice Credits,practice,practice,10 practice,others,0.0,2024-11-05
100001353,2025-03-22,10 Practice Credits,practice,practice,10 practice,others,174.4,2024-11-05
100001354,2024-11-05,20 Lesson Pack  (Joey Poh),lesson,lesson,20 lesson,Joey Poh,0.0,2024-11-05
